StudentID,department,gender,address,admission_status,aboriginal,child_of_new_residents,family_children_ranking,parent_avg_income_per_month,on_campus_accommodation,main_source_of_living_expenses,student_loan,tuition_waiver,father_live_or_not,father_occupations,father_education,mother_live_or_not,mother_occupations,mother_education,num_required_credits,num_elective_credits,sick_leave,personal_leave,learning_status,target_group
5078,Engineering,Male,Urban,Admitted,1,1,2,5410,1,Scholarship,0,0,0,Pilot,High School,0,Doctor,Master,110,7,2,3,1,Group 2
8438,Psychology,Female,Rural,Admitted,1,0,2,3179,0,Family Support,0,0,0,Engineer,Bachelor,0,Doctor,High School,56,3,0,1,1,Group 2
7803,Engineering,Male,Urban,Not Admitted,0,1,4,3588,0,Scholarship,0,1,1,Lawyer,Bachelor,0,Businesswoman,Bachelor,116,2,2,3,0,Group 3
1712,Psychology,Male,Rural,Admitted,1,0,5,5045,0,Family Support,1,0,1,Chef,Bachelor,1,Businesswoman,Master,84,24,4,4,0,Group 1
2517,Computer Science,Female,Rural,Not Admitted,0,1,4,6225,1,Family Support,0,1,0,Teacher,High School,0,Teacher,Bachelor,57,16,0,4,0,Group 1
2331,Business Administration,Male,Urban,Not Admitted,1,1,3,5399,0,Scholarship,0,0,0,Businessman,Master,1,Teacher,Bachelor,56,16,3,4,0,Group 3
4320,Engineering,Female,Rural,Not Admitted,1,0,3,6036,0,Scholarship,0,0,1,Chef,Master,1,Doctor,Master,112,8,4,3,0,Group 3
5725,Business Administration,Female,Urban,Not Admitted,1,1,1,3564,0,Family Support,1,1,1,Lawyer,Bachelor,0,Artist,High School,103,4,3,4,1,Group 2
8000,Psychology,Female,Urban,Admitted,0,1,1,7764,1,Scholarship,1,0,0,Teacher,Bachelor,0,Artist,Master,107,27,1,2,1,Group 2
9093,Engineering,Female,Urban,Admitted,1,0,5,7053,1,Family Support,0,0,1,Artist,Bachelor,0,Police Officer,Master,47,17,0,4,0,Group 2
6372,Biology,Male,Urban,Not Admitted,0,0,5,7464,0,Family Support,0,0,0,Pilot,High School,1,Artist,Bachelor,30,13,2,0,0,Group 3
7302,Business Administration,Female,Urban,Admitted,1,0,4,5706,1,Family Support,0,0,0,Artist,Bachelor,1,Pilot,High School,95,22,4,1,0,Group 3
8596,Engineering,Female,Urban,Not Admitted,0,0,4,7789,1,Family Support,1,0,1,Lawyer,Master,0,Librarian,Master,47,15,4,3,0,Group 3
6655,Business Administration,Male,Urban,Admitted,1,1,5,6966,1,Family Support,1,0,1,Engineer,Bachelor,1,Pilot,Bachelor,78,1,4,3,0,Group 1
3502,Engineering,Male,Urban,Admitted,0,1,5,7454,0,Family Support,0,0,0,Businessman,High School,0,Doctor,High School,117,7,0,4,1,Group 2
6856,Computer Science,Male,Urban,Admitted,0,0,1,6926,1,Family Support,0,0,1,Lawyer,Master,0,Police Officer,Master,114,20,3,3,1,Group 1
1532,Business Administration,Female,Rural,Admitted,1,0,1,4640,1,Family Support,0,1,0,Businessman,Master,0,Artist,High School,107,28,2,3,1,Group 2
9676,Biology,Male,Rural,Admitted,0,0,1,4650,0,Scholarship,1,0,1,Businessman,Bachelor,1,Librarian,Bachelor,73,0,2,0,1,Group 3
5321,Biology,Female,Urban,Admitted,0,0,5,3502,0,Family Support,1,0,0,Lawyer,High School,1,Doctor,High School,84,10,2,3,1,Group 1
3090,Psychology,Female,Urban,Not Admitted,0,1,4,5405,1,Family Support,1,1,0,Police Officer,Master,0,Engineer,High School,41,13,1,1,0,Group 1
6713,Engineering,Male,Urban,Admitted,1,1,2,3061,1,Family Support,0,1,1,Lawyer,High School,0,Teacher,Master,110,15,2,3,0,Group 3
3074,Business Administration,Male,Rural,Admitted,0,1,2,6449,0,Scholarship,1,1,0,Artist,High School,1,Pilot,Bachelor,63,24,0,0,1,Group 3
8742,Psychology,Male,Rural,Admitted,1,1,4,7547,1,Family Support,0,0,1,Artist,Master,0,Businesswoman,High School,54,4,1,2,0,Group 2
9598,Business Administration,Male,Urban,Not Admitted,0,1,4,6286,0,Scholarship,1,0,0,Doctor,Master,0,Police Officer,Bachelor,87,29,3,2,0,Group 2
3560,Engineering,Male,Urban,Admitted,0,0,4,4692,0,Scholarship,0,0,0,Police Officer,High School,0,Businesswoman,High School,89,7,4,3,1,Group 3
4575,Biology,Male,Urban,Admitted,0,0,1,3356,1,Scholarship,0,1,0,Police Officer,Bachelor,1,Librarian,Bachelor,74,9,3,0,0,Group 2
7138,Computer Science,Female,Rural,Admitted,0,1,3,3595,0,Family Support,0,0,1,Police Officer,Master,0,Engineer,Master,33,27,1,2,1,Group 1
7210,Biology,Female,Urban,Not Admitted,1,1,5,4624,1,Family Support,0,1,1,Engineer,Bachelor,1,Nurse,High School,85,16,1,0,1,Group 3
7788,Psychology,Male,Rural,Admitted,1,0,1,4129,1,Family Support,1,0,0,Pilot,Master,1,Librarian,Bachelor,54,18,4,2,1,Group 3
3568,Computer Science,Female,Rural,Not Admitted,0,1,2,5441,0,Family Support,0,0,0,Teacher,Bachelor,0,Police Officer,High School,85,23,3,0,1,Group 3
9803,Psychology,Female,Urban,Not Admitted,1,1,5,7966,1,Scholarship,1,1,0,Engineer,Master,0,Librarian,High School,65,16,1,3,1,Group 3
9387,Engineering,Female,Rural,Admitted,1,1,4,5030,1,Family Support,1,0,1,Artist,Bachelor,1,Police Officer,Master,63,26,3,2,1,Group 3
2365,Computer Science,Female,Urban,Admitted,0,1,2,6172,0,Scholarship,1,1,1,Lawyer,High School,0,Librarian,Master,88,0,0,4,0,Group 2
2489,Psychology,Female,Rural,Not Admitted,0,0,4,4831,1,Scholarship,1,1,0,Pilot,Master,1,Police Officer,Bachelor,66,21,3,3,1,Group 2
4993,Engineering,Female,Rural,Not Admitted,0,1,4,6953,0,Family Support,0,0,0,Engineer,Bachelor,1,Artist,High School,67,26,0,3,1,Group 3
5121,Biology,Male,Urban,Admitted,0,1,4,6301,0,Family Support,0,1,1,Engineer,High School,0,Engineer,Master,74,9,1,0,1,Group 1
3029,Engineering,Male,Urban,Admitted,0,1,5,5570,1,Scholarship,1,1,0,Police Officer,Bachelor,0,Nurse,Master,51,29,3,3,1,Group 2
4921,Business Administration,Male,Rural,Not Admitted,0,1,2,3092,1,Scholarship,0,0,0,Lawyer,Master,1,Teacher,Bachelor,105,14,3,2,0,Group 3
4958,Engineering,Female,Rural,Not Admitted,1,1,2,7899,1,Family Support,0,1,1,Chef,High School,0,Police Officer,Bachelor,96,27,1,3,1,Group 2
7953,Engineering,Male,Rural,Not Admitted,0,0,4,5200,1,Family Support,0,1,1,Artist,High School,1,Engineer,High School,91,15,0,3,1,Group 2
6601,Business Administration,Male,Urban,Not Admitted,0,0,1,7449,0,Family Support,1,0,0,Businessman,Master,1,Businesswoman,Master,33,5,0,0,0,Group 3
2687,Psychology,Male,Urban,Admitted,0,0,3,3878,1,Scholarship,1,0,1,Doctor,Bachelor,0,Engineer,High School,77,1,2,3,0,Group 3
9387,Psychology,Female,Urban,Not Admitted,1,1,1,7703,1,Scholarship,0,1,0,Teacher,Master,0,Artist,Bachelor,37,0,3,1,0,Group 2
7204,Engineering,Male,Urban,Admitted,0,1,5,4896,1,Scholarship,0,0,1,Pilot,Bachelor,1,Doctor,High School,61,7,1,1,1,Group 2
6055,Business Administration,Female,Rural,Not Admitted,1,0,3,3982,0,Scholarship,0,1,1,Pilot,Master,0,Businesswoman,Master,98,3,1,2,1,Group 3
9325,Business Administration,Male,Rural,Not Admitted,1,0,1,5964,0,Family Support,1,0,1,Businessman,Master,1,Doctor,High School,52,10,1,0,1,Group 3
7799,Biology,Male,Rural,Admitted,1,1,2,5962,0,Family Support,1,1,1,Lawyer,Master,1,Teacher,Master,87,9,3,2,0,Group 1
3071,Psychology,Male,Rural,Admitted,0,1,1,4110,1,Family Support,1,0,1,Lawyer,Bachelor,0,Librarian,High School,68,19,4,3,1,Group 1
2273,Computer Science,Female,Rural,Admitted,1,0,4,3382,0,Family Support,1,0,1,Police Officer,Bachelor,0,Librarian,High School,107,22,1,0,1,Group 3
7473,Psychology,Female,Urban,Admitted,0,1,5,6810,0,Family Support,0,1,0,Chef,Bachelor,0,Artist,High School,48,8,1,4,0,Group 2
2215,Psychology,Female,Urban,Not Admitted,0,1,1,4547,1,Family Support,1,1,0,Police Officer,High School,0,Businesswoman,Bachelor,116,11,4,0,0,Group 1
7441,Biology,Female,Rural,Admitted,0,0,1,5918,1,Scholarship,0,1,0,Police Officer,High School,1,Businesswoman,High School,88,13,1,3,0,Group 2
6654,Computer Science,Female,Rural,Admitted,0,1,3,5458,0,Family Support,1,1,0,Artist,Bachelor,0,Engineer,Bachelor,86,4,3,1,1,Group 3
2244,Biology,Male,Rural,Admitted,1,1,4,6443,0,Scholarship,1,1,1,Doctor,Bachelor,0,Artist,High School,50,2,4,3,0,Group 1
5647,Computer Science,Male,Rural,Not Admitted,0,1,3,4106,1,Family Support,0,0,1,Doctor,High School,0,Engineer,Bachelor,40,10,2,1,1,Group 3
1763,Engineering,Female,Rural,Not Admitted,1,0,5,3430,1,Family Support,0,1,0,Doctor,Master,0,Artist,Master,65,27,4,0,0,Group 1
2503,Computer Science,Female,Rural,Admitted,1,1,5,6543,0,Family Support,1,1,1,Businessman,Master,0,Police Officer,High School,70,9,0,3,1,Group 1
6842,Biology,Male,Rural,Not Admitted,0,1,4,6433,0,Scholarship,1,0,1,Artist,Bachelor,0,Nurse,Master,69,11,2,2,1,Group 3
6371,Psychology,Female,Rural,Not Admitted,0,0,3,5459,0,Scholarship,0,0,0,Lawyer,Master,0,Doctor,Master,40,3,1,0,1,Group 2
3857,Computer Science,Male,Urban,Admitted,1,1,4,5082,0,Scholarship,1,1,0,Lawyer,Bachelor,0,Nurse,Master,118,0,1,3,1,Group 2
1360,Computer Science,Female,Rural,Not Admitted,1,1,3,6727,0,Family Support,1,1,0,Police Officer,High School,1,Businesswoman,High School,85,7,3,0,0,Group 1
5486,Business Administration,Male,Rural,Admitted,0,1,2,5122,1,Scholarship,1,1,1,Doctor,Bachelor,0,Teacher,High School,109,6,1,0,0,Group 3
6588,Psychology,Female,Urban,Admitted,0,0,4,5858,1,Family Support,0,1,1,Artist,High School,0,Artist,Bachelor,117,15,0,3,1,Group 3
3747,Engineering,Female,Urban,Admitted,0,0,5,3283,0,Family Support,1,1,1,Pilot,Master,0,Doctor,Master,53,19,2,0,1,Group 3
8353,Biology,Male,Rural,Not Admitted,1,1,3,3726,1,Family Support,0,1,0,Pilot,Bachelor,1,Doctor,Master,104,2,3,4,0,Group 1
3380,Engineering,Male,Urban,Admitted,0,0,2,4781,1,Scholarship,1,1,1,Police Officer,Bachelor,1,Engineer,Bachelor,73,24,0,3,1,Group 3
9049,Psychology,Female,Urban,Not Admitted,0,0,5,3336,1,Scholarship,1,1,1,Teacher,Bachelor,0,Doctor,Bachelor,117,27,2,4,1,Group 1
5223,Computer Science,Female,Rural,Not Admitted,0,0,3,6602,1,Scholarship,1,0,1,Doctor,High School,0,Businesswoman,High School,46,27,3,1,1,Group 2
4316,Computer Science,Male,Urban,Not Admitted,0,0,2,3585,1,Family Support,0,0,1,Police Officer,Master,0,Librarian,Master,89,10,4,0,0,Group 2
3993,Psychology,Female,Rural,Not Admitted,1,0,5,4914,0,Scholarship,0,1,0,Chef,Bachelor,0,Nurse,High School,66,6,1,1,1,Group 1
7510,Computer Science,Male,Rural,Admitted,1,0,5,3566,0,Family Support,0,1,1,Engineer,Master,1,Businesswoman,Bachelor,47,15,1,1,0,Group 3
2387,Computer Science,Male,Rural,Admitted,0,0,2,5365,1,Family Support,0,0,1,Chef,High School,1,Police Officer,Master,118,16,0,1,0,Group 3
8906,Computer Science,Female,Urban,Not Admitted,1,0,5,7970,0,Scholarship,1,0,1,Police Officer,Master,0,Pilot,Bachelor,81,20,1,0,0,Group 3
2990,Biology,Male,Urban,Admitted,0,0,3,4651,1,Family Support,0,1,0,Pilot,Bachelor,0,Doctor,High School,37,27,3,1,1,Group 2
8125,Biology,Male,Rural,Not Admitted,1,1,3,4320,1,Family Support,1,1,1,Police Officer,Bachelor,0,Engineer,Bachelor,93,28,2,1,0,Group 3
4646,Business Administration,Female,Rural,Not Admitted,1,0,5,4790,0,Family Support,0,0,0,Teacher,High School,0,Police Officer,Bachelor,68,10,2,3,0,Group 1
2544,Engineering,Male,Urban,Admitted,0,0,1,5881,1,Scholarship,1,0,1,Doctor,Master,1,Teacher,High School,109,17,2,1,1,Group 3
9311,Psychology,Male,Rural,Not Admitted,0,1,2,3954,0,Family Support,1,1,1,Lawyer,Bachelor,0,Police Officer,High School,58,25,2,2,1,Group 1
5635,Psychology,Male,Urban,Admitted,0,1,1,5066,1,Family Support,1,0,1,Pilot,High School,0,Businesswoman,Bachelor,102,11,2,0,0,Group 3
6584,Psychology,Male,Urban,Not Admitted,0,1,3,6951,1,Scholarship,0,0,0,Doctor,Master,0,Artist,High School,36,19,1,3,0,Group 2
4511,Business Administration,Female,Urban,Not Admitted,1,1,5,5861,1,Scholarship,1,0,1,Pilot,Bachelor,0,Teacher,High School,107,10,2,4,0,Group 1
7772,Biology,Male,Urban,Not Admitted,0,0,4,5237,0,Family Support,0,0,0,Pilot,High School,1,Teacher,Master,54,0,0,2,1,Group 2
5563,Business Administration,Female,Urban,Not Admitted,0,0,4,3062,0,Scholarship,0,1,0,Chef,High School,1,Engineer,Master,66,27,1,4,0,Group 3
6096,Psychology,Male,Urban,Admitted,0,0,1,4013,1,Scholarship,1,1,0,Teacher,High School,0,Librarian,Master,112,22,2,2,1,Group 1
3148,Engineering,Female,Rural,Not Admitted,0,1,1,4989,0,Family Support,0,0,1,Chef,High School,0,Librarian,Master,95,13,3,3,1,Group 2
4602,Computer Science,Male,Rural,Not Admitted,0,0,1,4902,1,Family Support,0,1,1,Pilot,High School,0,Engineer,Bachelor,48,17,4,2,1,Group 2
9227,Biology,Female,Urban,Admitted,0,0,3,4804,0,Family Support,1,0,1,Police Officer,Master,0,Businesswoman,High School,95,2,2,0,1,Group 3
5678,Biology,Male,Urban,Not Admitted,1,1,3,6325,1,Scholarship,0,1,0,Teacher,Bachelor,1,Pilot,Master,117,13,2,0,0,Group 2
7812,Business Administration,Male,Rural,Not Admitted,0,1,5,6698,1,Scholarship,0,1,1,Artist,Master,1,Doctor,Master,103,6,1,0,0,Group 3
6789,Biology,Male,Rural,Not Admitted,1,1,3,4025,1,Family Support,0,1,0,Pilot,High School,1,Pilot,Master,79,24,1,2,1,Group 2
5355,Psychology,Male,Rural,Not Admitted,0,1,5,3877,0,Family Support,1,0,0,Police Officer,Bachelor,1,Engineer,High School,85,2,4,3,0,Group 3
5839,Psychology,Female,Rural,Not Admitted,1,1,5,6357,1,Scholarship,0,0,0,Businessman,High School,1,Engineer,Bachelor,42,29,0,1,1,Group 3
8917,Business Administration,Female,Rural,Not Admitted,1,0,1,3131,0,Family Support,1,0,0,Businessman,High School,0,Librarian,High School,30,7,0,3,1,Group 2
4158,Psychology,Male,Rural,Admitted,1,1,4,5652,0,Family Support,1,1,1,Artist,Bachelor,1,Pilot,Bachelor,44,19,0,3,0,Group 2
4376,Engineering,Female,Rural,Not Admitted,0,1,1,3992,0,Scholarship,0,1,0,Lawyer,Master,0,Police Officer,High School,82,25,2,4,0,Group 2
9722,Business Administration,Male,Rural,Admitted,1,0,3,4070,0,Scholarship,1,1,0,Pilot,Bachelor,0,Businesswoman,Master,36,6,1,3,0,Group 1
7446,Engineering,Male,Urban,Not Admitted,0,0,2,4759,0,Family Support,1,1,0,Artist,Master,1,Pilot,High School,109,10,2,1,1,Group 3
8569,Computer Science,Female,Rural,Admitted,1,0,3,5596,1,Family Support,0,1,0,Police Officer,High School,0,Librarian,Bachelor,36,1,1,2,1,Group 1
6791,Engineering,Female,Urban,Admitted,0,1,4,6099,1,Family Support,0,1,0,Engineer,High School,0,Artist,Bachelor,111,6,4,2,1,Group 3
5809,Computer Science,Female,Rural,Admitted,0,1,3,5949,0,Scholarship,0,0,0,Police Officer,Master,0,Businesswoman,Bachelor,92,27,0,1,1,Group 2
7526,Computer Science,Male,Rural,Admitted,1,0,4,3901,0,Family Support,1,1,1,Artist,High School,1,Police Officer,High School,43,6,0,2,0,Group 3
8154,Engineering,Male,Rural,Not Admitted,0,0,2,6484,1,Family Support,0,1,1,Lawyer,Master,1,Teacher,Bachelor,110,2,1,0,0,Group 2
8654,Business Administration,Female,Rural,Not Admitted,1,1,2,7437,1,Scholarship,0,0,1,Businessman,Master,0,Businesswoman,High School,52,24,3,2,0,Group 1
2835,Psychology,Male,Rural,Not Admitted,1,0,5,3065,0,Scholarship,1,0,1,Pilot,Bachelor,0,Engineer,Bachelor,86,19,1,0,0,Group 1
2636,Psychology,Female,Urban,Admitted,0,0,3,7702,0,Scholarship,0,1,0,Teacher,High School,1,Police Officer,Bachelor,52,9,1,1,1,Group 1
4068,Computer Science,Female,Rural,Admitted,1,0,5,6764,0,Scholarship,0,1,0,Lawyer,Bachelor,1,Artist,Bachelor,53,27,3,1,0,Group 1
7914,Computer Science,Female,Urban,Admitted,0,0,1,6141,0,Scholarship,0,0,1,Pilot,Bachelor,1,Teacher,High School,114,22,1,3,1,Group 1
2996,Business Administration,Female,Urban,Admitted,1,1,1,5793,1,Family Support,1,0,1,Pilot,High School,1,Doctor,Bachelor,115,16,0,2,1,Group 3
8537,Biology,Female,Rural,Admitted,0,1,1,6332,1,Scholarship,0,0,0,Teacher,Bachelor,0,Librarian,Master,119,5,2,4,0,Group 3
5253,Engineering,Female,Urban,Admitted,0,1,1,5579,0,Family Support,1,0,1,Chef,High School,1,Teacher,Bachelor,65,12,1,2,0,Group 1
3885,Computer Science,Male,Rural,Admitted,0,0,1,4419,0,Scholarship,1,1,0,Teacher,High School,1,Doctor,Bachelor,84,12,3,3,1,Group 3
6373,Psychology,Male,Rural,Not Admitted,1,1,3,7453,0,Family Support,0,0,1,Police Officer,Bachelor,1,Doctor,High School,58,3,0,2,1,Group 3
4445,Business Administration,Female,Rural,Admitted,0,1,5,4415,0,Scholarship,0,1,1,Police Officer,High School,0,Doctor,Bachelor,100,2,0,4,1,Group 1
4697,Engineering,Female,Urban,Not Admitted,0,0,5,3375,1,Scholarship,0,1,1,Teacher,High School,0,Librarian,High School,85,20,0,2,1,Group 3
9059,Business Administration,Female,Rural,Not Admitted,0,0,4,3177,0,Scholarship,0,1,1,Pilot,High School,0,Teacher,Master,110,22,4,4,1,Group 2
5024,Engineering,Male,Urban,Admitted,0,1,1,3234,1,Family Support,1,0,0,Teacher,High School,0,Artist,Master,40,19,2,4,1,Group 1
4573,Engineering,Female,Rural,Admitted,0,0,2,5912,0,Family Support,0,1,0,Doctor,Bachelor,0,Teacher,High School,84,5,3,3,0,Group 1
2596,Computer Science,Female,Rural,Admitted,0,0,4,3761,1,Scholarship,1,0,0,Pilot,Master,1,Librarian,Bachelor,54,19,4,4,0,Group 3
3547,Business Administration,Female,Urban,Admitted,0,1,4,6878,0,Family Support,0,1,0,Police Officer,Bachelor,1,Pilot,High School,70,24,3,1,0,Group 3
7182,Business Administration,Male,Urban,Not Admitted,0,1,3,4282,0,Family Support,0,0,1,Chef,Master,1,Pilot,Master,77,24,2,4,0,Group 1
4637,Psychology,Female,Urban,Admitted,0,1,4,4263,1,Family Support,1,0,0,Engineer,Master,1,Nurse,Bachelor,80,19,1,1,0,Group 3
9714,Psychology,Male,Urban,Not Admitted,1,0,2,6574,1,Scholarship,1,1,0,Chef,Master,1,Businesswoman,High School,37,8,3,1,0,Group 2
8434,Computer Science,Male,Urban,Admitted,0,0,5,6613,1,Scholarship,1,1,0,Doctor,High School,0,Engineer,High School,33,8,4,0,1,Group 2
8613,Computer Science,Female,Urban,Not Admitted,0,0,4,7446,0,Scholarship,0,0,0,Teacher,Master,1,Doctor,Bachelor,66,10,3,0,0,Group 3
5690,Biology,Male,Rural,Not Admitted,0,0,3,7636,1,Family Support,0,1,0,Police Officer,High School,1,Engineer,Bachelor,102,10,2,1,1,Group 1
2490,Psychology,Male,Urban,Not Admitted,1,0,1,6383,0,Family Support,0,0,1,Doctor,High School,0,Nurse,High School,107,3,3,4,0,Group 2
4756,Engineering,Male,Rural,Not Admitted,0,0,2,6009,0,Family Support,1,1,1,Pilot,High School,1,Artist,Bachelor,77,5,1,4,1,Group 3
9461,Business Administration,Female,Rural,Not Admitted,0,1,1,4622,1,Scholarship,1,0,1,Police Officer,Bachelor,0,Doctor,High School,43,17,2,4,0,Group 1
3626,Computer Science,Male,Rural,Admitted,1,1,4,5878,1,Scholarship,1,1,0,Artist,Master,1,Doctor,High School,52,5,0,0,1,Group 1
4145,Business Administration,Female,Rural,Admitted,1,0,5,3029,1,Family Support,1,0,0,Teacher,Bachelor,1,Businesswoman,High School,62,10,4,0,0,Group 3
8858,Business Administration,Female,Rural,Admitted,1,1,3,3308,0,Scholarship,0,1,1,Chef,High School,1,Pilot,Bachelor,111,23,1,1,1,Group 3
4137,Biology,Female,Urban,Not Admitted,0,1,2,4509,0,Family Support,1,0,1,Police Officer,Bachelor,1,Doctor,Master,71,16,4,4,1,Group 2
3310,Psychology,Male,Rural,Admitted,0,1,5,5093,0,Scholarship,0,0,0,Teacher,High School,0,Pilot,Bachelor,103,23,1,2,1,Group 1
5785,Computer Science,Female,Rural,Not Admitted,0,0,2,6430,1,Family Support,1,0,0,Police Officer,Bachelor,0,Nurse,High School,106,10,0,1,1,Group 1
5658,Business Administration,Male,Rural,Not Admitted,0,1,3,3136,1,Scholarship,0,1,0,Teacher,High School,1,Artist,Bachelor,53,10,0,3,0,Group 1
3116,Computer Science,Male,Urban,Admitted,1,1,3,3774,0,Family Support,0,1,1,Businessman,High School,0,Doctor,Master,93,25,0,1,0,Group 1
8373,Engineering,Male,Urban,Not Admitted,1,0,4,4598,1,Scholarship,0,0,1,Engineer,Bachelor,0,Police Officer,Master,53,17,1,0,1,Group 2
3069,Biology,Male,Urban,Admitted,0,0,2,4454,0,Family Support,0,1,1,Lawyer,High School,0,Pilot,High School,77,29,4,1,0,Group 2
7659,Engineering,Female,Urban,Not Admitted,1,0,4,5603,1,Scholarship,0,1,1,Police Officer,Master,1,Nurse,Bachelor,77,10,3,4,0,Group 2
2970,Computer Science,Female,Rural,Admitted,0,1,2,5480,1,Family Support,0,1,1,Businessman,Bachelor,0,Teacher,Master,96,24,4,0,1,Group 2
9698,Computer Science,Male,Urban,Not Admitted,0,1,2,3846,1,Family Support,0,0,1,Artist,Bachelor,0,Engineer,High School,113,29,3,0,1,Group 1
8417,Psychology,Female,Rural,Admitted,0,1,1,3206,0,Family Support,1,0,1,Businessman,High School,0,Librarian,Master,32,6,1,2,0,Group 2
2853,Business Administration,Female,Urban,Admitted,0,0,4,5493,1,Scholarship,1,0,1,Pilot,Bachelor,1,Teacher,Master,39,4,1,4,0,Group 3
6722,Business Administration,Female,Urban,Not Admitted,1,0,2,6130,0,Scholarship,1,1,1,Engineer,Master,0,Nurse,High School,119,25,2,4,1,Group 2
5933,Engineering,Male,Urban,Not Admitted,1,0,2,4229,0,Scholarship,1,1,1,Teacher,Bachelor,1,Doctor,Bachelor,89,5,3,3,1,Group 1
7416,Biology,Female,Urban,Not Admitted,0,1,3,7691,0,Family Support,1,1,1,Engineer,Master,0,Police Officer,High School,109,13,4,2,1,Group 3
1469,Business Administration,Male,Rural,Admitted,0,1,1,5796,0,Family Support,1,1,0,Chef,Bachelor,1,Nurse,Bachelor,33,19,3,2,1,Group 1
7995,Psychology,Female,Urban,Admitted,1,1,3,6229,1,Scholarship,0,0,1,Lawyer,Master,1,Nurse,High School,79,18,0,3,1,Group 2
2006,Engineering,Male,Rural,Not Admitted,1,0,4,4127,0,Family Support,0,1,1,Doctor,Bachelor,1,Librarian,High School,93,0,1,1,0,Group 3
1959,Engineering,Male,Rural,Admitted,0,0,4,7947,1,Scholarship,0,1,1,Artist,Master,1,Pilot,High School,62,6,0,3,0,Group 1
6761,Psychology,Male,Rural,Admitted,1,1,2,7650,0,Family Support,0,0,0,Doctor,High School,1,Pilot,Bachelor,65,13,0,3,1,Group 2
9012,Biology,Female,Rural,Not Admitted,1,1,5,4202,1,Family Support,1,1,0,Pilot,Bachelor,1,Librarian,Bachelor,86,11,0,4,1,Group 3
5264,Psychology,Male,Rural,Admitted,1,1,3,5405,0,Scholarship,1,1,0,Lawyer,Bachelor,1,Nurse,Master,63,18,3,4,1,Group 2
2345,Biology,Female,Rural,Admitted,0,0,4,4287,1,Family Support,0,1,0,Artist,Master,0,Businesswoman,High School,103,16,1,1,1,Group 3
6748,Psychology,Male,Rural,Admitted,1,1,2,7850,0,Family Support,1,0,0,Chef,Bachelor,1,Teacher,Master,116,23,4,2,1,Group 2
9469,Psychology,Female,Urban,Not Admitted,1,0,2,3548,0,Family Support,1,1,1,Doctor,Master,1,Engineer,High School,74,6,4,4,1,Group 3
1323,Computer Science,Male,Rural,Admitted,1,1,3,6945,1,Family Support,1,0,1,Artist,High School,0,Teacher,Master,91,17,1,2,0,Group 2
2096,Engineering,Female,Urban,Not Admitted,1,1,2,6929,1,Family Support,0,1,0,Lawyer,Master,1,Businesswoman,Bachelor,46,11,0,1,0,Group 2
4666,Psychology,Male,Urban,Admitted,1,1,1,4387,1,Family Support,0,0,1,Teacher,Bachelor,1,Artist,Bachelor,101,14,3,1,0,Group 2
8140,Psychology,Male,Rural,Admitted,0,1,5,4273,1,Family Support,1,0,0,Engineer,High School,0,Engineer,High School,94,8,4,4,1,Group 1
